COMPANY_ID,QUERY,ANSWER,CONTEXT,__index_level_0__
WANBURY_2023_converted.txt_2,What are the deferred tax liabilities of the company?,Deferred tax liabilities of the company are 0.11.,"Expenses: 12.38 Other Expenses: 92.88 Total Expenses: 510.25 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: -9.69 Exceptional Items: -0.59 Profit/Loss Before Tax: -10.29 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: 0.11 Tax For Earlier Years: 0 Total Tax Expenses: 0.11 Profit/Loss",2725
INDSWFTLTD_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 4.51 units.,"OtherCurrentAssets: 66.12 Total Current Assets: 273.38 Total Assets: 649.21 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0.38 CIF VALUE OF IMPORTS: nan Raw Materials: 21.41 Stores, Spares And Loose Tools: 0.31 Trade/Other Goods: 0.31 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",4378
SALONA_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.53.,"Amortisation Expenses: 5.47 Other Expenses: 27.9 Total Expenses: 466.95 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 20.26 Exceptional Items: 0 Profit/Loss Before Tax: 20.26 Tax Expenses-Continued Operations: nan Current Tax: 2.16 Less: MAT Credit Entitlement: 0 Deferred Tax: 0.53 Tax For Earlier Years: 0 Total Tax Expenses: 2.69 Profit/Loss",2440
PPL_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is $345.53.,Liabilities: 62.91 Total Capital And Liabilities: 345.53 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 67.57 Intangible Assets: 0 Capital Work-In-Progress: 4.77 Other Assets: 0 Fixed Assets: 72.34 Non-Current Investments: 0 Deferred Tax Assets [Net]: 5.19 Long Term Loans And Advances: 0 Other Non-Current Assets: 7.21 Total Non-Current Assets:,3885
BALKRISHNA_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio is 0.68.,-47.6 Net Profit Margin (%): -47.46 Return on Networth / Equity (%): 0 Return on Capital Employed (%): -85.23 Return on Assets (%): -38.48 Total Debt/Equity (X): -0.63 Asset Turnover Ratio (%): 0.68 Liquidity Ratios: nan Current Ratio (X): 0.16 Quick Ratio (X): 0.07 Inventory Turnover Ratio (X): 2.7 Dividend Payout Ratio (NP) (%): 0 Dividend Payout,2807
ELGIEQUIP_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 1,582.35.","188.54 OtherCurrentAssets: 43.84 Total Current Assets: 1,098.64 Total Assets: 1,582.35 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 24.42 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3585
SHIVATEX_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 2.77.,"Amortisation Expenses: 14.11 Other Expenses: 70.66 Total Expenses: 430.43 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: -3.54 Exceptional Items: 0 Profit/Loss Before Tax: -3.54 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: 2.77 Tax For Earlier Years: 0.32 Total Tax Expenses: 3.1 Profit/Loss",2589
LAOPALA_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio (%): 0.71,Margin (%): -3.69 PBIT Margin (%): -14.05 PBT Margin (%): -32.62 Net Profit Margin (%): -29.8 Return on Networth / Equity (%): -32.65 Return on Capital Employed (%): -15.03 Return on Assets (%): -23.57 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 0.71 Liquidity Ratios: nan Current Ratio (X): 0.92 Quick Ratio (X): 0.59 Inventory Turnover Ratio,3080
TTL_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 67.15.,Symbol: TTL Company Name: TT Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 21.5 Total Share Capital: 21.5 Reserves and Surplus: 17.67 Total Reserves and Surplus: 45.65 Total Shareholders Funds: 67.15 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 63.81 Deferred Tax Liabilities [Net]: 0.29 Other Long Term Liabilities:,1876
GODFRYPHLP_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 10.4.,"Symbol: GODFRYPHLP Company Name: Godfrey Phillips India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 10.4 Total Share Capital: 10.4 Reserves and Surplus: 3,178.00 Total Reserves and Surplus: 3,178.00 Total Shareholders Funds: 3,188.40 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:",156
SHILPAMED_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -0.43.,"Amortisation Expenses: 46.55 Other Expenses: 99.05 Total Expenses: 359.08 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: -42.73 Exceptional Items: -15.55 Profit/Loss Before Tax: -58.28 Tax Expenses-Continued Operations: nan Current Tax: -8.37 Less: MAT Credit Entitlement: 0 Deferred Tax: -0.43 Tax For Earlier Years: 0 Total Tax Expenses: -8.79",2566
DHANUKA_2023_converted.txt_3,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 256.34.,"0.47 OtherCurrentAssets: 111.52 Total Current Assets: 896.15 Total Assets: 1,405.30 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 105.07 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",4103
HBSL_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of HB Stockholdings Ltd. are 67.12.,Symbol: HBSL Company Name: HB Stockholdings Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 7.68 Total Share Capital: 7.68 Reserves and Surplus: 59.44 Total Reserves and Surplus: 59.44 Total Shareholders Funds: 67.12 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term,1397
MINDACORP_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is $2,843.50.","Liabilities: 1,133.10 Total Capital And Liabilities: 2,843.50 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 755.6 Intangible Assets: 30 Capital Work-In-Progress: 71.2 Other Assets: 0 Fixed Assets: 856.8 Non-Current Investments: 703.5 Deferred Tax Assets [Net]: 16.1 Long Term Loans And Advances: 0 Other Non-Current Assets: 53.1 Total Non-Current",3660
MHRIL_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 200.7.,Symbol: MHRIL Company Name: Mahindra Holidays and Resorts India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 200.7 Total Share Capital: 200.7 Reserves and Surplus: -323.57 Total Reserves and Surplus: 522 Total Shareholders Funds: 744.58 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities,643
BLISSGVS_2023_converted.txt_4,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is $122.46.,"88.97 OtherCurrentAssets: 82.86 Total Current Assets: 729.65 Total Assets: 1,139.69 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 10.09 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",4337
PANACHE_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 36.69 units.,Symbol: PANACHE Company Name: Panache Digilife Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 12 Total Share Capital: 12 Reserves and Surplus: 24.69 Total Reserves and Surplus: 24.69 Total Shareholders Funds: 36.69 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 3.12 Deferred Tax Liabilities [Net]: 0.11 Other Long,1513
RVNL_2023_converted.txt_5,What is the total value of assets of the company?,"The total value of assets of the company is 17,581.45.","Current Liabilities: 4,447.35 Total Capital And Liabilities: 17,581.45 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 339.87 Intangible Assets: 14.73 Capital Work-In-Progress: 1.27 Other Assets: 0 Fixed Assets: 355.87 Non-Current Investments: 1,186.64 Deferred Tax Assets [Net]: 13.69 Long Term Loans And Advances: 4.87 Other Non-Current Assets:",3939
SUDARSCHEM_2023_converted.txt_4,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 394.93.,"2,147.89 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 34.9 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 394.93 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS:",4518
NAUKRI_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 12,914.19.","Current Liabilities: 1,279.07 Total Capital And Liabilities: 12,914.19 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 154.3 Intangible Assets: 16.71 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 171.01 Non-Current Investments: 9,126.02 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 488.45 Total",3799
AUTOAXLES_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 2.11%.,9.38 Net Profit Margin (%): 6.97 Return on Networth / Equity (%): 21.33 Return on Capital Employed (%): 28.15 Return on Assets (%): 14 Total Debt/Equity (X): 0.01 Asset Turnover Ratio (%): 2.11 Liquidity Ratios: nan Current Ratio (X): 2.37 Quick Ratio (X): 1.75 Inventory Turnover Ratio (X): 7.79 Dividend Payout Ratio (NP) (%): 13.99 Dividend Payout,2825
KICL_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.53.,"Amortisation Expenses: 0.1 Other Expenses: 2.55 Total Expenses: 3.08 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 56.46 Exceptional Items: 0 Profit/Loss Before Tax: 56.46 Tax Expenses-Continued Operations: nan Current Tax: 13.85 Less: MAT Credit Entitlement: 0 Deferred Tax: 0.53 Tax For Earlier Years: -0.5 Total Tax Expenses: 13.88 Profit/Loss",2293
SANGAMIND_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 2,112.45.","Liabilities: 858.17 Total Capital And Liabilities: 2,112.45 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 652.13 Intangible Assets: 3.19 Capital Work-In-Progress: 216.72 Other Assets: 0 Fixed Assets: 872.13 Non-Current Investments: 50.08 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 134.92 Total Non-Current",3745
MFSL_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is $6,780.41.","Current Liabilities: 5.81 Total Capital And Liabilities: 6,780.41 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 3.85 Intangible Assets: 0 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 3.85 Non-Current Investments: 0 Deferred Tax Assets [Net]: 1.67 Long Term Loans And Advances: 0 Other Non-Current Assets: 3.63 Total Non-Current Assets:",3666
CELEBRITY_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 54.05.,Symbol: CELEBRITY Company Name: Celebrity Fashions Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 54.05 Total Share Capital: 74.13 Reserves and Surplus: -27.35 Total Reserves and Surplus: -27.35 Total Shareholders Funds: 46.78 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 2.09 Deferred Tax Liabilities [Net]: 0,330
THEMISMED_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 456.29.,Liabilities: 139.07 Total Capital And Liabilities: 456.29 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 161.43 Intangible Assets: 0.77 Capital Work-In-Progress: 2.6 Other Assets: 0 Fixed Assets: 164.8 Non-Current Investments: 11.07 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 14.62 Total Non-Current Assets:,3898
DUCON_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 1.14%.,(%): 1.7 Net Profit Margin (%): 1.24 Return on Networth / Equity (%): 3.27 Return on Capital Employed (%): 11.24 Return on Assets (%): 1.45 Total Debt/Equity (X): 0.8 Asset Turnover Ratio (%): 1.14 Liquidity Ratios: nan Current Ratio (X): 1.92 Quick Ratio (X): 1.92 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend Payout Ratio,2776
ICICIBANK_2023_converted.txt_3,What is the expenditure in foreign currency of the company?,Expenditure in Foreign Currency: nan,"nan OtherCurrentAssets: nan Total Current Assets: nan Total Assets: nan OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: nan CIF VALUE OF IMPORTS: nan Raw Materials: nan Stores, Spares And Loose Tools: nan Trade/Other Goods: nan Capital Goods: nan EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign",4423
SHREERAMA_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 133.47.,Total Current Liabilities: 32.31 Total Capital And Liabilities: 133.47 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 49.52 Intangible Assets: 0 Capital Work-In-Progress: 0.26 Other Assets: 0 Fixed Assets: 49.78 Non-Current Investments: 0 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 4.38 Total Non-Current,3820
HEROMOTOCO_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 39.97.,"Symbol: HEROMOTOCO Company Name: Hero Motocorp Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 39.97 Total Share Capital: 39.97 Reserves and Surplus: 16,629.49 Total Reserves and Surplus: 16,629.49 Total Shareholders Funds: 16,705.09 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:",227
MANAKSTEEL_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is $356.71.,Liabilities: 68.27 Total Capital And Liabilities: 356.71 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 40.15 Intangible Assets: 0 Capital Work-In-Progress: 6.92 Other Assets: 0 Fixed Assets: 47.06 Non-Current Investments: 68.01 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 6.45 Total Non-Current Assets:,3747
AGI_2023_converted.txt_4,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio is not specifically provided in the given context. It is a ratio that measures a company's efficiency in using its assets to generate revenue.,"Ratios: nan Current Ratio (X): 1.54 Quick Ratio (X): 1.06 Inventory Turnover Ratio (X): 2.23 Dividend Payout Ratio (NP) (%): 12.36 Dividend Payout Ratio (CP) (%): 8.33 Earnings Retention Ratio (%): 87.64 Cash Earnings Retention Ratio (%): 91.67 Valuation Ratios: nan Enterprise Value (Cr.): 2,546.97 EV/Net Operating Revenue (X): 1.12 EV/EBITDA (X): 5.22",3249
BANARBEADS_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 3.52 units.,"0.9 OtherCurrentAssets: 1.13 Total Current Assets: 31.1 Total Assets: 55.91 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign",4192
SAKHTISUG_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -2.24.,"Amortisation Expenses: 37.14 Other Expenses: 263.5 Total Expenses: 1,108.64 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: -40.16 Exceptional Items: 410.62 Profit/Loss Before Tax: 370.46 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: -2.24 Tax For Earlier Years: 0 Total Tax Expenses: -2.24",2500
BURNPUR_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 26.15.,Symbol: BURNPUR Company Name: Burnpur Cement Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 86.12 Total Share Capital: 86.12 Reserves and Surplus: -443.61 Total Reserves and Surplus: -438.99 Total Shareholders Funds: -352.87 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 26.15,2138
MHRIL_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is $43.86.,"Total Assets: 7,014.30 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 2,232.09 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 43.86 REMITTANCES IN FOREIGN CURRENCIES",4509
PARACABLES_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 38.84.,Symbol: PARACABLES Company Name: Paramount Communications Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 38.84 Total Share Capital: 38.84 Reserves and Surplus: 211.03 Total Reserves and Surplus: 211.03 Total Shareholders Funds: 249.86 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 112.32 Deferred Tax Liabilities,527
